notation,count
33C34,1
94I7,1
25A3(NEAR EAST),1
92C461,1
48C812,1
71R14231(+0),1
61BB2(HILDEGARD)21,1
11I6(JACOB),1
31A2777,1
"61B2(VILLERS, Jean de)11",1
61K(STELLIO),1
61D(VILLERVAL),1
45H342(+22),1
56DD32,1
73C72212(+0),1
73B732(+0),1
98B(CORBIS)4,1
11G23(+0),1
86(PRENDRE OULTRE RAISON),1
71A732(+0),1
11F422(+5),1
45F5(+32),1
"98B(BRUTUS, M.J.)5",1
31A23531,1
98B(SENECA)3,1
34C1,1
11H(GENGULPHUS),1
71V12,1
25H1311,1
"71X2(Song of Sol.3, 1-3)",1
61A(1639),1
71P345,1
61B2(HUGUES DE LUSIGNAN)21,1
44G321(STICK),1
25A3(Graecia),1
11HH(RADEGUND),1
61B2(CHARLES THE BOLD)3,1
95A(TEUTHRAS)68,1
94G43,1
92C373,1
"98B(NIGIDIUS FIGULUS, P.)3",1
71F3111,1
71M221,1
73D81(+12),1
11H(HUBERT)34(+0),1
98B(BOCCHUS)6,1
11H(PACHOMIUS)131(+3),1
11I62(MATTAN)5,1
11Q7591,1
"98B(MAXIMIANUS, H.M.A.V.)4",1
71U1,1
12E2122,1
11I611,1
12B218,1
11H(ALEXIS)68,1
"46A122(LALAING, Jacques de)1",1
71D1512,1
31A25311,1
71H5256,1
45L2,1
55B1(+3),1
98B(NUMA POMPILIUS)7,1
92D4161,1
41D221(FUR CAP),1
73E794,1
11HH(CATHERINE)0(+5),1
45H331(+22),1
25G41(GLADIOLUS),1
92D19212,1
5(+2),1
25A3(Mediterranean),1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 1.1.13)",1
61E(JOTAPATA),1
95B(ANDROMACHE),1
61B2(HERACLIUS I)21,1
41D21,1
96A29(BONA DEA),1
98B(HIPPOCRATES),1
98B(TRAJAN)5,1
45C712(+1),1
11D423,1
82AA(SLAVINE),1
11S721,1
71O9344(+0),1
11H(SOSTHENES),1
11H(JOHN OF EGYPT)33,1
71C316,1
98B(AFFRANIUS)4,1
"61B2(CROY, Philippe de)11",1
43C12,1
71W73,1
92B1213(+0),1
11H(CRISPINIANUS),1
71K3115,1
11H(SILVESTER),1
56F2(+22),1
25A3(Miconos),1
73F15,1
61D(SCOTLAND),1
73C7478,1
71P4211,1
71C1143,1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 4.1.2)",1
47C8,1
95A(ACHILLES)123,1
71X2(Song of Sol. 1:1),1
46C13171,1
82A(OLIVER),1
11I62(ALEXANDER BALAS),1
43A344,1
"98B(REGULUS, M.A.)3",1
45(+2),1
73B661,1
11P433,1
"61B2(RAIMBAUCOURT, Petrus de)21",1
48C51,1
25G4(OX-EYE),1
43C111242,1
61D(BEVEREN),1
11H(MALACHY),1
94C143,1
61D(GRUUTHUUSE),1
71U431,1
43B411(+0),1
43C21211,1
"98B(REGULUS, M.A.)4",1
73F2432,1
71Z52,1
71O813,1
73D646(+4),1
25G4(CHAMELAEA),1
25G4(BULBUS ROSEUS),1
73D3161,1
48A24,1
71F8112(+0),1
25G4(GROUND PINE),1
61D(LIBYA),1
71Z44(2 Macc. 5:24-26),1
71H822,1
11H(CATHERINE),1
98B(HORATII)412,1
42F1,1
73A52(+13),1
45H34(+21),1
71A3211(+0),1
61D(ATHAMANIA),1
"98B(SCIPIO NASICA, P.C.)4",1
"61B2(CLEVES, Arnold of)",1
61D(ISLE-ADAM),1
71Q7211,1
48B43,1
71B4211(+0),1
71F8112,1
25L(DORDRECHT),1
73F314,1
52A53,1
98B(PLINY THE YOUNGER)5,1
11I62(SAUL)3,1
71V4,1
71H88,1
42F53,1
98B(SOCRATES)(+5),1
71E525,1
71E133,1
92D55,1
98B(AUGUSTUS)41,1
95A(ORESTES)343,1
"98B(FIMBRIA, Caius Flavius)4",1
94F56,1
73A2324,1
73F223361,1
42A11(+0),1
41D21(+7),1
11HH(AGNES)63,1
11Q7312,1
96A5(VOLUPTAS),1
12A351,1
73B4(+0),1
71X1(Ps. 51),1
11D124(+0),1
11D234,1
61B2(INNOCENT IV)21,1
56A1(+3),1
11H(LEODEGARIUS),1
11HH(SUSANNA),1
11L14,1
11H(BERNARD)342(+31),1
46C232(+63),1
61B2(ALARIC II)21,1
31EE2321,1
11C2(+31),1
31E233321(+7),1
45C13(LANCE),1
44C5,1
47C131,1
73B1321,1
47B11(+21),1
11H(GILES)41(+0),1
49E11,1
98C(MANDANE)3,1
61D(CASPIOS),1
11I62(ICAH'S SONS),1
46A122(FRANCE),1
73B591,1
11H(FIACRUS),1
73A(MARY),1
94G233(+0),1
73G421,1
11HH(JOAN OF ARC)61,1
98B(INDIBILIS)5,1
25A3(Panaia),1
"98B(PLAUTIUS, C.)5",1
73C7442(+0),1
11Q73211(+5),1
98B(PLUTARCH)5,1
25FF,1
73B531,1
92M271,1
45F4(+32),1
25G4(PEA),1
45A20(+6),1
61E(POIX),1
42D390,1
"61B2(VERGY, Antoine de)11",1
81A(ARTHUR),1
31A(+53),1
24B21,1
98B(VALENS)68,1
11HH(AGNES)(+5),1
61D(CLESSY),1
11C23(+13)(+31),1
11F111(STELLA MARIS),1
43C1431,1
73F2453,1
98A(BATTLE OF ZAMA),1
71Z191,1
73D75(+2),1
11I62(GOG & MAGOG),1
25A3(Simie),1
25G4(PELLITORY),1
11L54,1
61B2(HENRY VII)22,1
73C7223(+0),1
91B1113,1
23D43(+1),1
92H251,1
57AA64(+3),1
73C88,1
11HH(MARGARET OF CORTONA),1
25A3(Aegina),1
"98B(FULVIUS FLACCUS, M.)5",1
11H(STEPHEN I),1
61D(PERCHES),1
44A51(AFRICA),1
71H1731,1
31E23423,1
11H(AUGUSTINE)5,1
61B2(CONRAD I)21,1
"61B2(TOULONJON, Antoine de)11",1
98B(SCIPIO AFRICANUS MAJOR)8,1
"61A(BATTLE OF GIBRALTAR, 25.4.1607)",1
61K(PHISICON),1
73C72117(+0),1
41A62,1
25A3(PERSIAN GULF),1
48C22,1
73D633(+0),1
71X1(Ps. 63:3)3,1
71A3(+3),1
61A(451),1
25A3(Sipharis),1
45B49,1
56BB121,1
11F42121,1
71Z211,1
33C812,1
48C1615,1
32B2(LUSITANIANS),1
25FF24(+41),1
71X2(Song of Sol. 3),1
47B191(...),1
73F341,1
44B11,1
47G6,1
25D23,1
98B(POMPEY)52(+0),1
11F2(+11),1
32B2(ACHAEANS),1
73D12,1
61D(GERIZIM),1
95A(TELEMACHUS)5,1
73G314,1
96D(FACUA)5,1
48C8547(+0),1
46A122(ANDRIEU OF HUMIERES)1,1
31E2348,1
25A3(Corfu),1
25A3(Hicarea),1
25F3(+12),1
71D124,1
71E31113(+0),1
25G4(COLYLEDON),1
73D94(+0),1
46C24(+642),1
61D(ALJUBARROTA),1
11H(CHARLES BORROMEO)0,1
25F23(WOLF)(+451),1
11H(MARTIN)53,1
96B652,1
43A13111,1
"85(AESOP, Mercury and the woodman)",1
73D634,1
25G4(CENTAURIUM MINUS),1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 6.5.1a)",1
71B27,1
25II42,1
61B12,1
61E(TICINUS),1
73C7266,1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 4.7.4)",1
92I21,1
25A3(MAURETANIA),1
11HH(THAIS)33,1
25G4(RAGWORT),1
61B2(MOSES BEN ABRAHAM)21,1
61D(NEVERS),1
71F323,1
31E238(+79),1
11F4412(+0),1
25A3(Levata),1
61E(ORONGIS),1
94A331,1
11DD311,1
11H(DENIS)51(+0),1
98B(OLYMPIAS)68,1
44G562,1
47K1(+64),1
11Q2121,1
"98B(BRUTUS, P.J.)5",1
25G4(AFRICAN MARIGOLD),1
11Q713(+5),1
61D(COMINES),1
"98B(OCTAVIUS, L.)5",1
73AA521(+11),1
98B(BOCCHUS)3,1
44G372,1
97G1,1
71F317,1
25FF411(+75262),1
25F39(ERICIUS),1
52AA5(+12),1
11H(GUNDULPHUS),1
11T12,1
11Q7572,1
23D41(+60),1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 2.3)",1
71M72,1
98B(ALCIBIADES)51,1
11G44,1
71E4,1
73D646(+2),1
71H115(+0),1
11H(AMBROSE)4,1
45C11(SWORD),1
49G6212,1
71P424(+0),1
11H(DAGOBERT),1
11QQ73214,1
25C21,1
97GG1,1
25G4(OLUSATRUM),1
98B(PLOTINUS)5,1
96B12,1
25A3(Dromos),1
25A3(Gallia),1
71E1112(+0),1
96C(ROMULUS)1,1
73D8(+3),1
11P315(FRANCISCAN),1
71L2121,1
71P4,1
94E,1
31A22,1
11H(MARK)69,1
25A3(FRANCE),1
71B322(+0),1
25A21,1
71F631,1
61B2(JACQUES OF CREVECOEUR)11,1
55AA1,1
25F22(+1),1
71H842,1
11D43,1
61E(ADRIANOPLE),1
44G(+32),1
83(PLINIUS),1
11HH(GUDULA)51,1
11H(FLORENTIUS),1
41C69(+2),1
82A(MERIS),1
71P34,1
43A346,1
92L4216,1
71O334,1
54DD2(+11),1
25F42('VIPER'),1
11H(MACHARIS),1
32B311(ETRURIANS),1
11HH(ROSA OF VITERBO),1
71C317,1
71M2341,1
25G4(CUCUMER AGRESTIS),1
11DD334,1
71M42(+31),1
11H(GREGORY OF NAZIANZUS)12,1
25A3(Mandrachi),1
13B3131,1
11H(ANSELM),1
"61B2(BORSELEN, Frank of)11",1
81A(TRISTRAM),1
94I232,1
71E524,1
61B2(PHILIPPE OF TERNANT)11,1
61D(SANTES),1
44G1731,1
"61B2(COURCY, Jean de)22",1
47I212(+91),1
61D(AMANUS),1
11H(QUIRINUS VAN NEUSS),1
25FF243,1
71C222,1
46C2324,1
92B28(CRUTCH),1
47I127,1
73E412,1
11I62(ECCLESIASTES),1
61BB2(ELEONORE MAGDALENA),1
11H(WILLIAM OF AQUITAINE),1
11H(FRANCIS XAVIER)7,1
23E21,1
73G33,1
23N43,1
51D1(+3),1
98B(ALEXANDER THE GREAT)514,1
94G233,1
"61B2(ARNULPHI, Jean)21",1
25G4(MEADOW FLEABANE),1
98B(DARIUS)52(+0),1
12D62,1
11H(THEOPHILUS)0,1
98B(GRATIANUS)68,1
98B(HORATII)41,1
25A3(Germania),1
61B2(PHILIP THE BOLD)21,1
11P372,1
98C(SEMIRAMIS)5,1
61D(LIGURIA),1
"98B(MARCELLUS, M.C.)3",1
11HH(MARGARET)52(+11),1
11S15(+111),1
25G4(CANDYTUFT),1
46A122(PHILIP III)1,1
11H(ALBINUS),1
71P11,1
56AA1(+11),1
49M322,1
73D31211(+11),1
71E52423,1
11H(ANTONY ABBOT)59(+4),1
"98B(GELLIUS, Aulus)5",1
61B2(THORISMOND)21,1
11E2,1
11D3251(+0),1
"61B2(COMMINES, Philippes de)21",1
31A2556(+931),1
42G2222,1
71E52421,1
11H(LEODEGAR),1
97L3,1
71O913,1
92B171,1
96A5(FORTUNA MULIEBRIS),1
71F622(+0),1
98C(CLEOPATRA)52,1
23O31(+0),1
11H(GALL),1
71E521,1
71O77(+0),1
98B(VAGOSUM),1
48A7,1
98B(CATO'S SON)5,1
71H2213,1
98B(TITUS LATINIUS' SON)68,1
11D3122(+0),1
95B(NIOBE)6,1
94C122(+0),1
41C27(SPOON),1
11I62(AHASUERUS),1
52A51(+1),1
98B(TITUS),1
11I62(MOSES)4,1
"98B(STRABO, G.P.S.)3",1
47H71,1
73B6331,1
71Y4(Eccles. 40),1
95A(DENEUS)5,1
94L423(+0),1
25G4(ASPLENIUM),1
25H119(+1),1
25G4(LUPINUM MONTANUM),1
25A3(RUMENIA),1
25G4(COLUMBARIS),1
41D221(CAP),1
73B634,1
"49L12(A,R)",1
71Z4,1
11P31113(+0),1
95A(LAIUS)22,1
11H(QUIRINUS)9,1
11H(SEBASTIAN)69,1
11H(CHRISTOHER),1
73F2431,1
11H(SYLVESTER)41,1
98B(SPARTACUS)4,1
11H(ELOI)41,1
48C7326(MOUTH HARP),1
12E92(OLYMPIAN GAMES),1
"98B(METELLUS CALVUS, L. C.)5",1
11H(CRISPIN),1
73F2954,1
25A3(Samo),1
"98B(CARBO, Cnaeus P.)68",1
71H154,1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 5.1.16)",1
31D16(+2),1
95A(JASON)4,1
73C7216(+0),1
11I63(MERAB'S SONS)5,1
23D(+12),1
61B2(GIJSBRECHT VAN BREDERODE)22,1
41C661,1
25G4(PURPUREA),1
11F4233(+0),1
25G4(LETTUCE),1
71L24391,1
73A356,1
61B2(LAURENT DE PREMIERFAIT)11,1
73B23(+5),1
31B71,1
61E(CHALONS-SUR-MARNE),1
25G4(CINQUEFOIL),1
73C8431,1
47G314(+0),1
94G234(+0),1
71E5231,1
25FF41,1
71B4211,1
44C,1
31B6233,1
45(+731),1
25A3(SOUTHERN AND EASTERN PERSIA),1
86(COUARDICE),1
"98B(MAXIMUS, Magnus)4",1
25F28(BAT)(+44),1
73F264,1
61B2(LOUIS II)21,1
61E(ILIUM),1
98B(REGULUS),1
57A72(+113),1
73D78,1
11H(FRANCIS)3,1
46C(+92),1
71B3222(+11),1
25A3(Capra),1
61I(GARRISON OF MONTBOURG),1
98B(DARIUS)52,1
11I63(MERAB)5,1
11P31532,1
26C3,1
12F51(FLAMEN),1
25A4,1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 7.3.6)",1
45C711(+0),1
48A9843,1
71U413,1
73C412(+0),1
61E(THOUARS),1
71P4251,1
11HH(MARY MAGDALENE)0,1
54D6,1
"83(SHAKESPEARE, Cordelia)",1
11G33(+11),1
45F8(+75),1
31A2764(+0),1
92L18(VINE),1
71F823,1
31A414,1
11H(POLYCARPUS),1
98B(CYRUS)51,1
71I423,1
61D(MACEDONIA),1
73C821(+0),1
11Q7121(PORCH),1
52E2(+6),1
11FF4322(+3),1
61B2(JEAN I)21,1
"98B(MAELIUS, S.)5",1
73C7243(+0),1
48C144(+354),1
11F4135(+0),1
61B2(CHARLES VIII),1
12A82,1
71P343(+3),1
31b9,1
13E,1
73A2313,1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 1.1.12)",1
98C(BERENICE II),1
25FF38(PHEASANT),1
82A(FERRAGUT),1
31E23111,1
"61B2(CLEVES AND LA MARCK, Philip of)3",1
71U21,1
71H41,1
56B2(+12),1
61D(GALICIA),1
71L2332,1
71H2213(+0),1
71H5,1
25F6('ACHIME'),1
46A122(EDWARD III)1,1
12B216,1
73DD625(+0),1
73G12(+3),1
25A3(Dipsi),1
61D(ETRURIA),1
"98B(NIGIDIUS FIGULUS, P.)5",1
11HH(ELISABETH OF HUNGARY)4,1
61B2(ANTOINE GRAND BATARD)11,1
25G3(BEECH),1
61D(HUMIERES),1
25A3(Delos),1
97B6,1
92B1225,1
73C241,1
61E(CAEN),1
73C833,1
42DD7,1
"98B(GABINIUS, A.)6",1
"98B(CLODIUS PULCHER, P.)3",1
71Z282,1
61B2(JUSTINIANUS)2,1
11I62(JONAH)3,1
98A(BATTLE OF TICINUS),1
98B(PRETENIS)4,1
61B2(LUDWIG V)21,1
51HH4(+12),1
47G23(+0),1
49D34,1
98B(DIOSCUROS),1
"61B2(SCOT, John Duns)22",1
71M551,1
73C77115,1
47H731,1
11H(PACHOMIUS)34,1
11HH(MARY MAGDALEN),1
11H(JOHN THE BAPTIST)(+3),1
82A(MERLIN),1
61E(VENICE),1
41B1311(+0),1
31A2745,1
32A2,1
71E11313,1
25H221,1
25F36(COOT),1
96A29(EDUCA),1
25G4(VITIS NIGRA),1
71X1(Ps. 114)3,1
94A41,1
61K(SEPS),1
11D324(+5),1
25G4(ARISTOLOCHIA),1
61B2(HUGH OF ST. VICTOR)11,1
61E(GABII),1
"83(VIRGIL, Eclogae)",1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 4.2.1)",1
41C345,1
25F23(LION)(+5212),1
11D3222(+0),1
73D31(+0),1
45C231,1
61D(RAVENSTEIN),1
57AA6(+11),1
49G3211,1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 7.2 ext. 1)",1
52A3(+11),1
46A1241(SAINT MICHAEL)1,1
71E1127,1
71G236,1
98B(CATO THE YOUNGER)3,1
11Q7675,1
11HH(CATHERINE)3,1
98B(HEROD),1
11I62(ADAM)4,1
48C75614,1
"46A122(BRIMEU, David de)1",1
25A3(Milos),1
92B278,1
32B2(LIGURIANS),1
94L41151,1
31AA223621(+0),1
11I62(ANTIOCHUS IV EPIPHANES),1
61B2(MURAD I)21,1
31E23422,1
42A361,1
25G4(VICTORIALA),1
46A122(JOAO OF COIMBRA)1,1
98B(HOMER)9(+5),1
34E22,1
45B251,1
25A3(AFGHANISTAN),1
98B(MITHRIDATES)5,1
11P51(+0),1
11HH(EUPHROSYNE)33,1
25A3(RED SEA),1
71U41,1
44B2,1
71E11271(+0),1
96B11,1
61A(1649),1
11Q71448,1
47C14,1
41D2121,1
31A2236121,1
71M11,1
61B2(CONSTANTINE II)21,1
11I72(MALEFACTORS),1
61B2(JEAN OF COMINES)11,1
73C72116(+0),1
45K13(+1),1
11Q71462,1
92E5421,1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 3.7.1)",1
47B2,1
51F5,1
73C4121,1
96A5(QUIES),1
92B12182,1
11HH(BARBARA)11HH(BARBARA)2,1
71H3244(+0),1
"61B2(VARIE, Simon de)11",1
98B(ACHILAS)4,1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 7.1.2)",1
73A32,1
73C411(+0),1
61B2(EDWARD III)11,1
11R41,1
11U21(+5)11T61(+3),1
47K41,1
31AA2537,1
82A(DAMON),1
61D(LA ROCHE DE NOLEY),1
25G4(MENTA NIGRA),1
"61B2(ARTEVELDE, Philip of)21",1
95A(AMPHITRYON)2,1
23O4(+0),1
42B73,1
71X1(Ps. 68)3,1
98B(BIAS),1
11H(JACOB),1
45K231,1
71E11252,1
11I62(ARPHAXAD)3,1
48A9856(+74221),1
47B11(+12),1
11I62(ELISHA),1
45I11,1
98B(TIMOTHEUS)4,1
86(DONNER ET DESPENDRE SANZ RAISON ET A MAUVAISE FIN),1
61B2(KARL III PHILIPP VAN DE PALTS),1
25G4(BUTCHER'S BROOM),1
73C743,1
95B(INO)411,1
45I4(+75),1
98C(ASTYAGES' WIFE),1
98B(LYCURGUS)51,1
92C372,1
25G4(SYMPHONIACA HUCHIAMUS),1
46A122(JEAN OF COMINES)1,1
98B(NERO)5,1
31EE2353,1
11H(CYRICUS & JULITTA),1
98B(TULLUS HOSTILIUS)3,1
61D(PORCEAN),1
49B44,1
98B(TITUS LATINIUS)68,1
11H(REYNOLD),1
25G4(GARLIC),1
11H(JOSEPH)1(+3),1
91B1327(+0),1
71X1(Ps. 38)3,1
98B(THEOBERTUS AMBRIASCENTE)5,1
12F2123(TAUROBOLIA),1
98B(PERSEUS)5,1
11D13153,1
61E(JANVILLE),1
61D(ASIA),1
11I62(MALACHI)4,1
57AA76(+11),1
71Y1(Prov. 1),1
71F3561,1
71Q831,1
61B2(PHILIP THE FAIR)11,1
73F352,1
98B(SERVILIUS),1
73A21(+5),1
71T38,1
25G4(PAPAVER AGRESTE),1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 8.5.1)",1
71L25,1
71O63,1
61D(TURKEY),1
71E11726,1
71E11712,1
73D754(+0),1
23R3,1
31AA231(+89),1
98B(CINCINNATUS)4,1
57AA91(+5),1
61BB2(JOHANNA)3,1
71Q532,1
11H(TIBURT),1
47G6(SHOVEL),1
46C1111(+0),1
57AA68,1
71C11824(+0),1
94H2452,1
61D(CRETE),1
"98B(AGRIPPA, Menenius)5",1
34B11(+963),1
32B2(CELTIBERIANS),1
11Q7321(+121),1
86(VERTUEUX),1
73A56(+0),1
71T31,1
44B511(+0),1
94M25,1
25G4(CELANDINE),1
25F95,1
11H(THEODORE OF TABENNESI)4,1
25G3(PERINDENS),1
59B32(+11),1
11H(CHARLEMAGNE)5,1
46A122(ANTOINE GRAND BATARD)1,1
31A247,1
96A2369,1
94P341,1
31EE23431,1
11HH(EUGENIE),1
11I2(SAMIAN),1
57A7(+113),1
61D(MEUSE),1
45H5(+22),1
"98B(CARBO, Cnaeus)3",1
49G(+21),1
25G4(HARTSTONGUE),1
25F23(WEASEL)(+5211),1
73B64221,1
61D(ARDENNES),1
71R111,1
98B(CATILINE)68,1
44G321(hanging),1
11D3252(+3),1
11H(VIRGIN SAINTS),1
95B(ALCESTIS)68,1
49G1(+3),1
71G221,1
71K2914,1
71H9,1
73C7445,1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 9.1)",1
73C72422(+0),1
71H61,1
73D642(+3),1
11H(CYPRIANUS),1
46A122(FLANDERS),1
44B114(ARCHDUKE),1
31F24(+4),1
73A522(+12),1
92C57,1
45C6,1
98B(CLAUDIUS)5,1
11H(MERCURY)83,1
71O931(+0),1
11H(SEVEN SLEEPERS),1
71L13122,1
73C77114,1
25A3(Cea),1
11HH(VIRGINS),1
"83(ANON., Histoires Troyennes)",1
71X1(Ps. 23:7-9),1
25G4(PARTHENICUM),1
11B51,1
48C530,1
"61B2(WALDEN, Thomas)22",1
71D1552,1
73E42(+0),1
57AA65,1
98B(CAIUS)5,1
48C6252,1
71M84(+0),1
31A28,1
46E23,1
25F23(BEAR)(+13),1
"98B(VARRO, M.T.)5",1
61E(BRUGES),1
98C(CIMBRIAN WOMEN)68,1
61D(THE CHANNEL),1
61A(1573),1
54A43(+6),1
46A122(LOUIS XI)1,1
"61A(1619, Death of Oldenbarneveldt)",1
11H(ERASMUS)5,1
11H(FLORIAN),1
71F38,1
73G32(+0),1
98B(CURIATII)68,1
71H832,1
73F2142,1
86(AMISTE ENTRE MARIEZ),1
25G4(COMFREY)),1
31E23624,1
71T2,1
11H(VINCENT)64,1
11D31(+0),1
"46A122(LALAING, Simon de)1",1
71F371,1
33C213,1
94D1,1
"61B2(ARTOIS, Robert d')21",1
25F34(+12),1
"46A122(NOYELLES-WYON, Baudot de)1",1
98B(GILDON),1
71E117321,1
46A1241,1
61B2(LEO III)21,1
"46A122(GUEVARA, Juan de)1",1
25A3(Skorphades),1
73C6114,1
25A3(Limen),1
82A(AMI),1
44G13(PRAETOR),1
57A7(+11),1
25G4(ELECAMPANE),1
61I(BATTLE OF ADRIANOPLE),1
71R1422,1
71E5433,1
25G41(POPPY),1
33A41(+0),1
71H5452,1
11L59,1
46A1832,1
71F8141,1
25G4(BRIONIA),1
41C7(+4),1
42E141(+0),1
31A2535,1
45L1,1
71C127(+0),1
11F432(+3),1
95A(LAOMEDON)5,1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 6.4.1)",1
71C31213,1
73B21(+13),1
61D(FLANDRES),1
11H(ANTONY OF PADUA)9,1
25F22(+5247),1
92B1218(+0),1
47B191,1
57A64(+6),1
"98B(METELLUS MACEDONICUS, Q.C.)3",1
82A(PALEMON),1
"46A122(MONTAGU, Claude de)1",1
11H(GODFREY OF KAPPENBERG),1
71L1814,1
61A(1651),1
73F223511,1
61E(MONTFERRAND),1
45I15(+0),1
11F6211,1
73F223,1
11I425,1
"61B2(SAVOIE, Jacques de)11",1
71X1(Ps. 52)2,1
11H(ANTONINUS OF FLORENCE),1
11H(ELOI)42,1
11H(MARCELLUS),1
86(IHESUS MARIA),1
13D2,1
73A2326,1
61B2(JOHANNES KEPPLER),1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 8.3.1)",1
"98B(LENTULUS, Lucius)5",1
42D351(+0),1
25L(DOKKUM),1
45H34(+2),1
71F822,1
95A(MENELAUS)5,1
44G321(WHEEL)(+0),1
11HH(AGNES)64(+0),1
25F33(FALCON)(+13),1
25G4(HYSSOP),1
98B(TIBERIUS II),1
45C11,1
71H26621,1
31A2245(+915),1
61D(HISPANIA TARRASCONENSIS),1
46A122(BONNIERS)1,1
54BB11,1
43A432,1
25A3(CORSICA),1
73D7222(+0),1
73D673(+0),1
"98B(POSTUMIUS TUBERTUS FILIUS, A.)4",1
71C119,1
11HH(MARTHA)4,1
73C433(+0),1
73G53,1
49L12(0),1
11B2,1
11HH(EUPHRASIA),1
41A7351,1
73E12(+0),1
44G15,1
61K(REGULUS),1
25G4(CHAMAEDAPHNE),1
73F2153,1
73DD62,1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 4.6.3)",1
98B(TIGRANES)3,1
11I2(HELLESPONTIC),1
92E542,1
31A251611,1
25A3(Palestina),1
98B(SISENNA)5,1
73C852(+0),1
25A3(Leucada),1
94B14,1
25G41(MARIGOLD),1
46C132(+0),1
11H(PETER CANISIUS),1
71E1352,1
11F265,1
48CC7313,1
"98B(MILO, T. Annius)4",1
25G4(SAGE),1
73D7212(+5),1
31AA25192,1
86(OULTRECUIDANCE),1
93B,1
61E(PUTEOLI),1
61B2(CONSTANS)21,1
25G4(BUR-DOCK),1
24D1(LUPUS),1
56BB1,1
11H(ALOYSIUS GONZAGA)7,1
48C8545,1
25G3(TURPENTINE-TREE)(+1),1
31AA(+53),1
11HH(WALBURGIS),1
25F24('CAPELUS'),1
73F22363,1
"46A122(VILLERS, Jean de)1",1
11HH(HILDEGUNDIS),1
"98B(VOLUMNIUS, T.)5",1
96A19(DEVERRA),1
61D(ILLYRICUM),1
86(DEFFAUTE),1
11HH(HELENA)41,1
95B(PHYLLIS)68,1
41D27,1
11H(AGNES),1
92B552,1
92H16,1
73D627,1
48C852,1
73G112,1
61D(TERNANT),1
61A(1574),1
61E(AGRIGENTUM),1
11HH(AMALBERGA),1
98B(CATULUS)68,1
71K27541(+0),1
11I13,1
31A231(+919),1
92L4122(+0),1
86(DONNEZ SANS RAISON),1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 2.7.1)",1
43B144(+0),1
44E53,1
11H(LAURENCE)61,1
57AA741(+1),1
61B2(ROBERT OF MASMINES)11,1
98B(ALEXANDER)3,1
34B11(+9535),1
23U21,1
47I422(+0),1
11H(PALAEMON)4,1
11Q622,1
11P315(CARTHUSIAN),1
11H(EUCHERIUS)),1
52E21(+6),1
11H(PACHOMIUS)6,1
71O422(+0),1
61A(1607),1
95A(TROILUS)5,1
71Z38,1
61BB2(MARY OF GUELDERS),1
61K(GABINIAN LAW),1
11H(AUGUSTINE)343,1
41C723,1
61E(PAMPLONA),1
61E(TOULOUSE),1
11HH(MARY KLEOPHAS)0,1
31A222101,1
71P43,1
98A(216 B.C.),1
71U412,1
11F233,1
11F32(+0),1
96B661(+0),1
82A(THYRSUS),1
11HH(CECILIA)68,1
94B132(+0),1
94A624,1
71X2(Song of Sol. 1:13),1
71H8472,1
96D(DIDO)531,1
11HH(ROSA OF LIMA)34(+3),1
45H(+22),1
71D178(+0),1
11HH(GODELEVA)68,1
11HH(BRIDGET)0,1
11H(GHISLENO),1
71K27471,1
98B(AESCHINES)5,1
25F(+335),1
71H74,1
71H8432,1
86(STANS OMNIUM BONORUM),1
61F(CASTLE COUPPEIL),1
11HH(CECILIA)111(+3),1
44B4212,1
73C86461(+0),1
"61B2(LANNOY, Hue de)11",1
47C34(+0),1
11H(THOMAS AQUINAS)1,1
71O7812,1
11Q3131,1
43CC1146,1
71S221,1
25F62('BABILONICI PISCIS'),1
47I7,1
73D82(NAIL),1
71D1921,1
98B(HANNIBAL)1,1
25F39(DOVE)(+63),1
96A242(+2),1
95B(MEDEA),1
51H42(+12),1
11HH(CATHERINE OF SIENA)344,1
98B(CYRUS)68,1
11HH(PETRONILLA)5,1
11F4132(+0)11H(JOHN)(+2),1
42A211(+0),1
41B511,1
48C511232,1
"98B(FABIUS DORSUO, C.)51",1
11H(BENNO)5,1
71E3116,1
24C212,1
31A(+9341),1
48C73331,1
32B34,1
61K('COMPAINIES'),1
11H(NICHOLAS)54,1
61B2(YOLANDE DE LALAING),1
49K1(+2),1
"98B(MARIUS, C.)61",1
